County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Kalamazoo County, Michigan,256752.0,209590.0,28169.0,11603.0,5961.0,88.0,34.0,135249.0,70763.0,47476.0,26416.0,622.0,722.0,137100.0,1249.0,37810,48725,22313,45473.0,17.710864959182402,6746.0,815.0,4048.0,30169.0,10279.0,3140.0,1235.0,12.0
Kalkaska County, Michigan,17230.0,16585.0,118.0,287.0,74.0,43.0,44.4,7609.0,6385.0,40534.0,21320.0,530.0,709.0,98300.0,934.0,5361,1996,563,2875.0,16.68601276842716,555.0,74.0,159.0,2691.0,38.0,37.0,26.0,0.0
Kent County, Michigan,622590.0,505803.0,60533.0,62524.0,15559.0,138.0,34.8,331133.0,150823.0,53063.0,27032.0,654.0,767.0,139300.0,1235.0,107863,122232,46165,93489.0,15.016142244494771,15993.0,1841.0,9011.0,57041.0,21997.0,20440.0,2365.0,18.0
Keweenaw County, Michigan,2198.0,2162.0,19.0,20.0,3.0,0.0,54.5,905.0,975.0,37813.0,24384.0,418.0,563.0,102000.0,976.0,571,463,160,336.0,15.286624203821656,71.0,13.0,31.0,316.0,7.0,0.0,2.0,0.0
Lake County, Michigan,11426.0,9993.0,902.0,280.0,11.0,5.0,51.5,3799.0,5934.0,30439.0,16679.0,390.0,562.0,79500.0,910.0,3803,1142,333,3164.0,27.691230526868544,530.0,59.0,247.0,2562.0,350.0,80.0,2.0,0.0
Lapeer County, Michigan,88235.0,84487.0,1122.0,3917.0,415.0,6.0,43.3,42100.0,29013.0,52996.0,24478.0,622.0,781.0,132300.0,1270.0,23084,12994,3854,9152.0,10.372301241004136,1856.0,221.0,827.0,8554.0,123.0,462.0,105.0,0.0
Leelanau County, Michigan,21772.0,20169.0,125.0,863.0,150.0,9.0,52.4,10364.0,8176.0,56189.0,34322.0,653.0,805.0,241900.0,1393.0,3774,5293,2935,2245.0,10.311409149366158,377.0,24.0,191.0,1712.0,85.0,281.0,14.0,0.0
Lenawee County, Michigan,98902.0,91364.0,2616.0,7512.0,284.0,67.0,40.9,47160.0,32595.0,48043.0,23252.0,582.0,731.0,114900.0,1192.0,25341,14506,4371,13427.0,13.576065195850438,2417.0,315.0,1320.0,11433.0,430.0,2354.0,25.0,0.0
Livingston County, Michigan,184591.0,177908.0,873.0,3990.0,1678.0,100.0,42.1,97815.0,49183.0,75204.0,33619.0,768.0,917.0,192500.0,1559.0,32817,40313,14392,10895.0,5.902237920592012,2126.0,247.0,1027.0,10088.0,109.0,377.0,201.0,21.0
Luce County, Michigan,6477.0,5210.0,553.0,168.0,10.0,4.0,44.3,2380.0,3131.0,37088.0,18427.0,488.0,606.0,74200.0,912.0,2254,831,181,1059.0,16.35016211208893,233.0,19.0,105.0,920.0,3.0,51.0,0.0,0.0
Mackinac County, Michigan,11044.0,8318.0,189.0,160.0,65.0,0.0,50.9,5163.0,4223.0,38434.0,23889.0,458.0,578.0,121300.0,1051.0,3113,1651,544,1730.0,15.66461427019196,377.0,52.0,183.0,1095.0,99.0,32.0,8.0,0.0
Macomb County, Michigan,854689.0,711052.0,87934.0,20793.0,29616.0,158.0,40.8,441134.0,248150.0,54582.0,27525.0,714.0,861.0,126000.0,1326.0,190191,151234,48059,106546.0,12.46605490418152,22261.0,2366.0,11844.0,72544.0,23992.0,3542.0,3781.0,16.0
Manistee County, Michigan,24536.0,22518.0,781.0,695.0,95.0,8.0,48.2,10206.0,10460.0,41395.0,22647.0,492.0,659.0,107100.0,995.0,6881,3908,1340,3918.0,15.968373002934463,694.0,139.0,291.0,3566.0,141.0,192.0,5.0,0.0
Marquette County, Michigan,67582.0,63104.0,1143.0,941.0,477.0,34.0,39.1,32259.0,24447.0,45409.0,23785.0,515.0,626.0,131400.0,1093.0,15005,12557,4308,10689.0,15.816341629427955,1480.0,288.0,608.0,9605.0,206.0,238.0,50.0,9.0
Mason County, Michigan,28711.0,27275.0,286.0,1240.0,172.0,0.0,45.7,13653.0,9747.0,42024.0,24244.0,559.0,680.0,119900.0,1079.0,7190,4825,1553,4861.0,16.930793075824596,993.0,95.0,584.0,4498.0,91.0,406.0,19.0,0.0
Mecosta County, Michigan,43301.0,40277.0,1190.0,878.0,353.0,46.0,35.7,20083.0,16024.0,41889.0,20405.0,513.0,628.0,110500.0,1059.0,9382,6097,2406,9338.0,21.565321817048105,1239.0,187.0,556.0,8469.0,336.0,297.0,121.0,0.0
Menominee County, Michigan,23717.0,22465.0,63.0,373.0,48.0,0.0,47.5,11314.0,8352.0,40373.0,23233.0,436.0,538.0,93400.0,922.0,7404,3737,671,3774.0,15.912636505460219,764.0,117.0,455.0,3336.0,13.0,91.0,7.0,0.0
Midland County, Michigan,83624.0,78318.0,1155.0,2004.0,1949.0,49.0,40.9,40912.0,26370.0,54059.0,30172.0,612.0,727.0,131200.0,1196.0,17243,16915,7502,10955.0,13.100306132210848,2102.0,269.0,1032.0,10107.0,260.0,358.0,97.0,5.0
Missaukee County, Michigan,14988.0,14533.0,79.0,372.0,67.0,0.0,43.0,6851.0,5044.0,41098.0,20530.0,521.0,718.0,103200.0,962.0,4495,1857,443,2490.0,16.613290632506004,510.0,38.0,204.0,2357.0,31.0,112.0,0.0,0.0
Monroe County, Michigan,150436.0,142325.0,3494.0,4989.0,928.0,7.0,41.7,74180.0,46363.0,55653.0,26982.0,639.0,784.0,137200.0,1291.0,38166,23204,6600,16860.0,11.207423754952272,3340.0,335.0,1773.0,14829.0,1100.0,1175.0,55.0,7.0
Montcalm County, Michigan,63004.0,59382.0,1333.0,2067.0,246.0,13.0,40.0,27689.0,22459.0,41584.0,19955.0,529.0,692.0,94100.0,1006.0,17372,7844,1919,10924.0,17.33858167735382,2083.0,235.0,1063.0,10292.0,21.0,501.0,7.0,9.0
Montmorency County, Michigan,9401.0,9124.0,34.0,114.0,0.0,0.0,54.6,3499.0,4631.0,36250.0,20771.0,417.0,571.0,91200.0,930.0,3253,1161,295,1568.0,16.679076693968728,293.0,40.0,131.0,1475.0,8.0,32.0,0.0,0.0
Muskegon County, Michigan,171483.0,138796.0,23697.0,8888.0,875.0,57.0,39.1,79198.0,56015.0,42829.0,21291.0,532.0,673.0,99000.0,1048.0,41255,26316,6420,31550.0,18.39832519841617,6335.0,607.0,3887.0,19372.0,9623.0,2395.0,104.0,0.0
Newaygo County, Michigan,48029.0,45280.0,661.0,2760.0,151.0,0.0,42.4,20716.0,17423.0,43693.0,21230.0,516.0,670.0,101500.0,1063.0,13984,5800,1493,8605.0,17.916258926898333,1841.0,151.0,812.0,7860.0,193.0,959.0,33.0,0.0
Oakland County, Michigan,1229503.0,938156.0,170706.0,45569.0,77073.0,194.0,40.8,656316.0,331845.0,67465.0,37728.0,795.0,942.0,178900.0,1612.0,178597,282862,162403,123086.0,10.011036979982968,23973.0,2565.0,12558.0,80218.0,30736.0,9340.0,4680.0,28.0
Oceana County, Michigan,26229.0,24850.0,341.0,3737.0,74.0,0.0,42.3,11348.0,9390.0,41617.0,20234.0,463.0,667.0,104200.0,1048.0,6352,3607,1103,5285.0,20.149452895649855,994.0,182.0,317.0,4697.0,282.0,1450.0,0.0,0.0
Ogemaw County, Michigan,21222.0,20543.0,66.0,387.0,119.0,0.0,49.0,8752.0,8991.0,36063.0,20972.0,478.0,670.0,86900.0,953.0,6581,2486,650,4537.0,21.378757892752805,962.0,78.0,437.0,4332.0,20.0,124.0,30.0,0.0
Ontonagon County, Michigan,6298.0,6062.0,20.0,67.0,32.0,2.0,55.6,2374.0,3212.0,34459.0,21896.0,337.0,411.0,68900.0,874.0,2125,1082,220,967.0,15.354080660527151,173.0,16.0,64.0,911.0,7.0,15.0,0.0,2.0
Osceola County, Michigan,23234.0,22438.0,184.0,365.0,65.0,3.0,42.5,9820.0,8602.0,38999.0,19205.0,434.0,577.0,90300.0,980.0,7208,2724,715,5032.0,21.657915124386676,935.0,110.0,479.0,4758.0,80.0,111.0,8.0,0.0
Oscoda County, Michigan,8444.0,8164.0,37.0,106.0,7.0,12.0,51.3,3216.0,3820.0,33021.0,19520.0,412.0,600.0,80600.0,902.0,2615,816,188,1656.0,19.61155850307911,314.0,40.0,87.0,1588.0,4.0,10.0,0.0,0.0
Otsego County, Michigan,24141.0,23129.0,92.0,366.0,151.0,0.0,44.2,11706.0,7940.0,48917.0,25743.0,548.0,701.0,121700.0,1050.0,6353,4155,1189,3270.0,13.545420653659749,586.0,42.0,301.0,2849.0,13.0,100.0,137.0,0.0
Ottawa County, Michigan,273136.0,246029.0,4466.0,25204.0,7643.0,5.0,34.7,144403.0,67996.0,58989.0,26519.0,679.0,792.0,155400.0,1260.0,49970,50672,17102,27361.0,10.017353992150431,4361.0,441.0,2337.0,22375.0,1099.0,5127.0,1179.0,0.0
Presque Isle County, Michigan,13037.0,12681.0,60.0,138.0,44.0,0.0,53.2,5166.0,6019.0,41213.0,23550.0,427.0,558.0,92900.0,907.0,4182,1952,640,1761.0,13.507708828718263,362.0,65.0,125.0,1646.0,24.0,48.0,1.0,0.0
Roscommon County, Michigan,24068.0,23304.0,48.0,332.0,66.0,0.0,54.4,8812.0,12060.0,35133.0,22513.0,450.0,631.0,91400.0,891.0,7537,3385,1009,4885.0,20.296659464849593,1022.0,141.0,463.0,4493.0,14.0,113.0,16.0,0.0
Saginaw County, Michigan,196479.0,147890.0,36160.0,15862.0,2307.0,77.0,40.3,91276.0,66766.0,43042.0,23139.0,544.0,705.0,92900.0,1092.0,46709,30405,8758,34825.0,17.724540536138722,6696.0,943.0,4166.0,17680.0,14129.0,4203.0,179.0,47.0
St. Clair County, Michigan,160429.0,150204.0,3534.0,4978.0,1003.0,0.0,42.8,78053.0,51321.0,49730.0,25429.0,589.0,736.0,120800.0,1232.0,40436,24251,7119,23128.0,14.41634617182679,4575.0,441.0,2507.0,19405.0,1414.0,1281.0,257.0,0.0
St. Joseph County, Michigan,61022.0,56231.0,1687.0,4390.0,387.0,3.0,39.2,28849.0,18510.0,44449.0,21559.0,517.0,647.0,105900.0,1019.0,16387,6816,2301,10319.0,16.91029464783193,2021.0,174.0,1046.0,8887.0,666.0,1546.0,45.0,0.0
Sanilac County, Michigan,42014.0,40601.0,240.0,1525.0,131.0,2.0,44.2,19200.0,14517.0,41100.0,21374.0,466.0,612.0,94800.0,1018.0,13513,4954,1303,6522.0,15.523396962917122,1066.0,46.0,463.0,6144.0,98.0,336.0,10.0,0.0
Schoolcraft County, Michigan,8288.0,7204.0,41.0,75.0,122.0,0.0,50.0,3321.0,3655.0,34118.0,20580.0,437.0,574.0,89000.0,988.0,3070,970,245,1735.0,20.93388030888031,323.0,39.0,128.0,1393.0,22.0,24.0,51.0,0.0
Shiawassee County, Michigan,69113.0,66900.0,317.0,1884.0,299.0,31.0,41.5,33157.0,22528.0,48233.0,23582.0,533.0,673.0,105100.0,1128.0,17736,9956,2580,9790.0,14.165207703326436,2164.0,310.0,983.0,9196.0,79.0,440.0,30.0,11.0
Tuscola County, Michigan,54420.0,52509.0,625.0,1726.0,172.0,0.0,43.3,25456.0,18726.0,43768.0,21904.0,484.0,642.0,93700.0,1062.0,16354,7179,1707,8317.0,15.282984196986401,1670.0,192.0,697.0,8003.0,170.0,426.0,1.0,0.0
Van Buren County, Michigan,75351.0,66196.0,2723.0,8195.0,436.0,7.0,41.3,35234.0,24107.0,46008.0,22358.0,517.0,666.0,118700.0,1168.0,18077,10703,3485,14029.0,18.618200156600444,2604.0,339.0,1304.0,10900.0,1151.0,2386.0,130.0,0.0
Washtenaw County, Michigan,354092.0,262252.0,42750.0,15474.0,29879.0,125.0,33.4,190548.0,101689.0,61003.0,34738.0,841.0,953.0,208200.0,1696.0,35734,70947,59886,51965.0,14.675564542548264,6327.0,539.0,3533.0,30018.0,11320.0,3486.0,6207.0,27.0
Wayne County, Michigan,1778969.0,948947.0,701169.0,98692.0,51675.0,270.0,37.8,818898.0,577778.0,41210.0,22897.0,623.0,794.0,83000.0,1258.0,373874,248844,100921,440449.0,24.758666396097965,82905.0,9861.0,51113.0,145775.0,260341.0,29828.0,9579.0,27.0
Wexford County, Michigan,32751.0,31515.0,211.0,581.0,205.0,4.0,41.7,14855.0,11009.0,41534.0,20988.0,534.0,717.0,91800.0,994.0,9036,4902,1224,5631.0,17.193368141430796,1037.0,98.0,465.0,5253.0,91.0,128.0,6.0,0.0
Aitkin County, Minnesota,15839.0,15059.0,58.0,178.0,49.0,1.0,53.1,6934.0,6521.0,42252.0,25591.0,508.0,633.0,166400.0,1190.0,4939,2666,573,1937.0,12.229307405770566,380.0,101.0,105.0,1777.0,8.0,7.0,5.0,1.0
Anoka County, Minnesota,338764.0,290201.0,16604.0,13252.0,13853.0,118.0,37.9,193333.0,71579.0,70873.0,31775.0,884.0,971.0,187600.0,1538.0,66787,73400,17810,25925.0,7.652820252447131,4935.0,563.0,2706.0,16971.0,4227.0,2579.0,1120.0,29.0
Becker County, Minnesota,33138.0,29081.0,171.0,582.0,154.0,12.0,42.4,16519.0,9401.0,52038.0,26399.0,527.0,671.0,175000.0,1288.0,7684,6263,1524,4160.0,12.553563884362363,762.0,85.0,419.0,2954.0,85.0,144.0,10.0,2.0
Beltrami County, Minnesota,45434.0,33662.0,372.0,869.0,396.0,47.0,33.3,23018.0,12168.0,44757.0,22524.0,567.0,664.0,148800.0,1215.0,7255,8325,2504,8118.0,17.867676189637717,1410.0,209.0,803.0,4186.0,121.0,490.0,48.0,21.0
Benton County, Minnesota,39221.0,36991.0,912.0,745.0,444.0,0.0,35.4,21568.0,8891.0,52178.0,25341.0,604.0,648.0,156100.0,1324.0,8634,7341,1646,5732.0,14.614619719028072,1062.0,96.0,691.0,4666.0,433.0,251.0,187.0,0.0
Big Stone County, Minnesota,5134.0,5033.0,10.0,57.0,4.0,0.0,49.2,2489.0,1687.0,47794.0,27426.0,381.0,508.0,94900.0,963.0,1615,917,151,719.0,14.004674717569147,169.0,8.0,87.0,661.0,0.0,31.0,4.0,0.0
Blue Earth County, Minnesota,65125.0,59960.0,2024.0,1920.0,1323.0,12.0,30.1,38394.0,15258.0,50061.0,26440.0,643.0,727.0,161500.0,1290.0,10694,12471,3654,11745.0,18.03454894433781,1203.0,233.0,704.0,9776.0,955.0,738.0,272.0,0.0
Brown County, Minnesota,25391.0,24723.0,114.0,951.0,110.0,14.0,43.5,14038.0,6493.0,52598.0,28018.0,491.0,606.0,125500.0,1114.0,6663,4412,1048,1887.0,7.43176716159269,387.0,61.0,228.0,1743.0,37.0,245.0,1.0,0.0
Carlton County, Minnesota,35443.0,31776.0,439.0,579.0,207.0,6.0,41.0,17449.0,10615.0,53227.0,24584.0,577.0,691.0,156900.0,1287.0,8975,6716,1461,4727.0,13.33690714668623,729.0,155.0,312.0,3337.0,199.0,135.0,142.0,0.0
Carver County, Minnesota,95715.0,89060.0,1137.0,3908.0,2414.0,83.0,36.9,54632.0,17171.0,86323.0,40322.0,877.0,950.0,267000.0,1920.0,13455,25849,8120,4172.0,4.358773441989239,738.0,39.0,355.0,3680.0,70.0,637.0,45.0,37.0
Cass County, Minnesota,28519.0,24296.0,103.0,465.0,142.0,7.0,48.3,13149.0,9962.0,46531.0,25720.0,466.0,665.0,172000.0,1203.0,7426,5050,1232,4656.0,16.325958133174375,1142.0,182.0,588.0,2861.0,40.0,116.0,51.0,0.0
Chippewa County, Minnesota,12154.0,11410.0,99.0,690.0,30.0,120.0,43.0,6544.0,3165.0,50858.0,26372.0,449.0,630.0,100600.0,1069.0,3114,2119,348,1454.0,11.963139707092315,341.0,13.0,197.0,1185.0,63.0,145.0,7.0,38.0
Chisago County, Minnesota,53834.0,51390.0,626.0,979.0,407.0,4.0,40.2,29168.0,13393.0,71001.0,29553.0,678.0,785.0,192300.0,1591.0,12811,10100,2359,2889.0,5.366497009324962,408.0,63.0,201.0,2716.0,68.0,54.0,4.0,0.0
Clay County, Minnesota,60879.0,56377.0,1221.0,2467.0,702.0,22.0,32.4,34639.0,13471.0,57965.0,25896.0,604.0,723.0,159500.0,1317.0,10253,13091,3233,7202.0,11.830023489216314,1075.0,42.0,667.0,5799.0,396.0,573.0,283.0,0.0
Clearwater County, Minnesota,8752.0,7594.0,22.0,138.0,37.0,8.0,42.5,3923.0,2913.0,43421.0,23391.0,437.0,558.0,116200.0,1129.0,2307,1344,231,1451.0,16.579067641681903,289.0,44.0,119.0,1045.0,4.0,29.0,3.0,0.0
Cook County, Minnesota,5194.0,4518.0,47.0,89.0,48.0,15.0,51.3,2903.0,1596.0,52299.0,33056.0,531.0,655.0,242400.0,1478.0,1030,1339,681,588.0,11.320754716981131,95.0,3.0,50.0,450.0,0.0,2.0,11.0,0.0
Cottonwood County, Minnesota,11632.0,10568.0,72.0,818.0,318.0,4.0,42.8,5686.0,3446.0,46750.0,24978.0,425.0,607.0,87200.0,942.0,2968,1944,364,1905.0,16.37723521320495,343.0,38.0,94.0,1261.0,42.0,507.0,134.0,4.0
Crow Wing County, Minnesota,63048.0,60860.0,403.0,820.0,317.0,0.0,43.5,31177.0,19395.0,49435.0,27936.0,620.0,730.0,178400.0,1239.0,14070,12467,3373,7028.0,11.14706255551326,1418.0,189.0,676.0,6493.0,114.0,305.0,67.0,0.0
Dakota County, Minnesota,408456.0,343642.0,21308.0,26324.0,18647.0,51.0,37.5,235937.0,81542.0,75567.0,36171.0,887.0,971.0,220400.0,1650.0,60627,107070,33938,31270.0,7.655659361106214,5582.0,629.0,2887.0,18781.0,5294.0,5958.0,2016.0,4.0
Dodge County, Minnesota,20290.0,19733.0,109.0,983.0,96.0,0.0,37.9,11332.0,3917.0,68116.0,30091.0,537.0,635.0,158700.0,1420.0,4418,4181,735,1342.0,6.6140956136027595,223.0,31.0,115.0,1234.0,46.0,228.0,17.0,0.0
Douglas County, Minnesota,36620.0,35786.0,211.0,489.0,89.0,0.0,44.1,19877.0,9849.0,54531.0,29953.0,617.0,730.0,188400.0,1310.0,7845,8950,1788,3438.0,9.388312397596941,492.0,113.0,180.0,3268.0,49.0,139.0,7.0,0.0
Faribault County, Minnesota,14230.0,13897.0,51.0,868.0,59.0,0.0,46.7,7434.0,4145.0,47540.0,27135.0,391.0,538.0,85600.0,884.0,4168,2461,421,1878.0,13.197470133520731,393.0,41.0,207.0,1834.0,2.0,299.0,18.0,0.0
Fillmore County, Minnesota,20843.0,20481.0,85.0,235.0,81.0,3.0,43.0,11081.0,5337.0,51665.0,26348.0,456.0,595.0,140100.0,1238.0,5229,3658,818,2280.0,10.938924339106654,420.0,51.0,176.0,2169.0,31.0,84.0,6.0,3.0
Freeborn County, Minnesota,30897.0,29391.0,349.0,2870.0,404.0,12.0,44.6,16113.0,8804.0,47105.0,26494.0,466.0,598.0,104800.0,1000.0,8187,5191,1001,3679.0,11.907304916334919,684.0,87.0,379.0,3290.0,184.0,739.0,61.0,0.0
Goodhue County, Minnesota,46377.0,44137.0,516.0,1448.0,265.0,0.0,43.0,24984.0,12017.0,57062.0,30236.0,641.0,705.0,179200.0,1451.0,10793,9202,2113,5104.0,11.005455290337883,956.0,91.0,635.0,4212.0,288.0,278.0,19.0,0.0
Grant County, Minnesota,5961.0,5814.0,0.0,105.0,18.0,0.0,46.3,3054.0,1760.0,50174.0,27952.0,383.0,512.0,101500.0,1088.0,1441,1321,184,533.0,8.941452776379801,110.0,14.0,52.0,523.0,0.0,21.0,6.0,0.0
Hennepin County, Minnesota,1197776.0,889634.0,145718.0,81719.0,81406.0,475.0,36.1,692127.0,265517.0,65834.0,38724.0,874.0,951.0,229200.0,1706.0,157984,317427,136969,146382.0,12.221149864415382,23077.0,2724.0,13784.0,67586.0,51345.0,18118.0,9775.0,142.0
Houston County, Minnesota,18812.0,18294.0,57.0,152.0,42.0,0.0,45.0,10301.0,4914.0,53809.0,27626.0,501.0,634.0,159000.0,1293.0,4656,4055,863,2031.0,10.796300233893259,443.0,124.0,150.0,1873.0,28.0,66.0,0.0,0.0
Hubbard County, Minnesota,20574.0,19448.0,114.0,363.0,112.0,5.0,48.0,9971.0,6765.0,47486.0,25725.0,498.0,673.0,174300.0,1238.0,4845,4197,1245,2368.0,11.509672402060854,388.0,52.0,154.0,2100.0,72.0,24.0,8.0,5.0
Isanti County, Minnesota,38296.0,36674.0,223.0,675.0,285.0,0.0,39.5,21042.0,8843.0,59865.0,27152.0,731.0,843.0,164900.0,1445.0,9949,6129,1250,2802.0,7.3166910382285355,438.0,50.0,211.0,2531.0,118.0,32.0,20.0,0.0
Itasca County, Minnesota,45354.0,42206.0,222.0,555.0,177.0,29.0,45.9,21486.0,15369.0,47761.0,25219.0,550.0,642.0,155500.0,1175.0,10416,8680,2218,6018.0,13.268950919433788,1202.0,125.0,611.0,5183.0,21.0,216.0,31.0,24.0
Jackson County, Minnesota,10211.0,9736.0,20.0,330.0,253.0,2.0,43.4,5569.0,2597.0,50574.0,27494.0,429.0,540.0,104100.0,1034.0,2531,1924,333,1085.0,10.625795710508275,252.0,19.0,130.0,953.0,3.0,116.0,67.0,0.0
Kanabec County, Minnesota,16003.0,15489.0,69.0,261.0,53.0,0.0,43.9,8081.0,4852.0,47384.0,23661.0,633.0,764.0,137300.0,1254.0,4530,2033,621,2242.0,14.009873148784603,453.0,41.0,221.0,2090.0,40.0,124.0,23.0,0.0
Kandiyohi County, Minnesota,42444.0,38381.0,1238.0,4909.0,277.0,0.0,39.9,22879.0,10664.0,52632.0,27560.0,551.0,666.0,160800.0,1270.0,8207,8219,2016,4877.0,11.490434454811044,902.0,94.0,603.0,3311.0,879.0,994.0,43.0,0.0
Kittson County, Minnesota,4480.0,4395.0,27.0,87.0,9.0,0.0,48.1,2245.0,1375.0,52326.0,29279.0,384.0,504.0,72600.0,1023.0,1138,831,131,474.0,10.580357142857142,79.0,2.0,42.0,468.0,2.0,4.0,0.0,0.0
Koochiching County, Minnesota,13054.0,12234.0,115.0,10.0,84.0,0.0,47.4,6377.0,4427.0,42919.0,25398.0,447.0,559.0,101400.0,1028.0,3557,2307,473,1937.0,14.838363719932588,399.0,81.0,169.0,1617.0,92.0,0.0,43.0,0.0
Lac qui Parle County, Minnesota,7023.0,6809.0,44.0,120.0,57.0,0.0,49.8,3643.0,2127.0,49903.0,29541.0,397.0,554.0,83000.0,960.0,1998,1364,207,561.0,7.988039299444682,88.0,8.0,31.0,525.0,0.0,14.0,5.0,0.0
Lake County, Minnesota,10750.0,10431.0,12.0,134.0,0.0,8.0,50.2,5113.0,3909.0,48417.0,29346.0,621.0,680.0,157700.0,1219.0,2951,2207,725,1364.0,12.688372093023256,247.0,27.0,145.0,1277.0,5.0,25.0,0.0,0.0
Lake of the Woods County, Minnesota,3949.0,3723.0,23.0,39.0,36.0,0.0,50.3,2075.0,1221.0,42263.0,22543.0,419.0,634.0,117000.0,1061.0,1325,618,93,363.0,9.192200557103064,52.0,11.0,9.0,345.0,0.0,0.0,0.0,0.0
Le Sueur County, Minnesota,27707.0,26423.0,164.0,1542.0,134.0,0.0,41.3,15273.0,6331.0,60632.0,28483.0,574.0,694.0,176500.0,1396.0,6795,5010,1093,2482.0,8.95802504782185,406.0,55.0,223.0,2196.0,146.0,407.0,2.0,0.0
Lincoln County, Minnesota,5808.0,5646.0,22.0,101.0,9.0,0.0,46.5,3060.0,1595.0,49575.0,26910.0,372.0,528.0,92500.0,1075.0,1712,1184,141,524.0,9.022038567493112,91.0,12.0,38.0,518.0,0.0,6.0,0.0,0.0
Lyon County, Minnesota,25699.0,23046.0,752.0,1607.0,856.0,0.0,35.1,14567.0,5408.0,51600.0,28010.0,503.0,605.0,133700.0,1158.0,5885,4837,1175,3456.0,13.447994085372972,558.0,54.0,351.0,2630.0,188.0,709.0,186.0,0.0
McLeod County, Minnesota,36046.0,34569.0,135.0,1900.0,224.0,0.0,39.9,19844.0,8565.0,56128.0,27612.0,610.0,710.0,148300.0,1270.0,9506,6551,1250,2866.0,7.950951561893136,557.0,94.0,268.0,2595.0,28.0,466.0,42.0,0.0
Mahnomen County, Minnesota,5496.0,2680.0,31.0,161.0,24.0,20.0,36.3,2446.0,1506.0,41118.0,19743.0,361.0,518.0,97300.0,1029.0,1269,705,104,1350.0,24.563318777292576,264.0,52.0,153.0,350.0,25.0,94.0,7.0,0.0
Marshall County, Minnesota,9453.0,9223.0,25.0,381.0,18.0,3.0,43.8,4958.0,2563.0,54092.0,27863.0,422.0,542.0,93500.0,1038.0,2499,1720,279,734.0,7.7647307732994815,136.0,9.0,69.0,698.0,10.0,45.0,3.0,0.0
Martin County, Minnesota,20350.0,19857.0,71.0,798.0,110.0,0.0,45.4,10651.0,5793.0,51391.0,28244.0,480.0,613.0,105400.0,1049.0,5761,3819,555,2286.0,11.233415233415233,475.0,116.0,242.0,2167.0,42.0,246.0,11.0,0.0
Meeker County, Minnesota,23129.0,22511.0,101.0,789.0,97.0,22.0,42.0,12046.0,5989.0,55042.0,27313.0,530.0,686.0,157200.0,1310.0,6096,4089,836,2282.0,9.866401487310304,394.0,12.0,138.0,2192.0,12.0,225.0,8.0,0.0
Mille Lacs County, Minnesota,25809.0,23555.0,148.0,469.0,114.0,0.0,40.3,12726.0,7403.0,49094.0,23603.0,607.0,734.0,140900.0,1288.0,6841,3675,818,3080.0,11.933821535123407,636.0,73.0,370.0,2533.0,7.0,134.0,0.0,0.0
Morrison County, Minnesota,32962.0,32039.0,179.0,467.0,166.0,0.0,41.2,17562.0,8437.0,50049.0,24984.0,523.0,655.0,153300.0,1249.0,8933,5355,1213,3687.0,11.185607669437534,623.0,66.0,310.0,3453.0,155.0,93.0,15.0,0.0
Mower County, Minnesota,39227.0,36174.0,1186.0,4281.0,794.0,50.0,39.0,20508.0,10140.0,49427.0,26265.0,531.0,697.0,111700.0,1098.0,8822,6792,1371,5410.0,13.791521146149336,918.0,192.0,451.0,4767.0,380.0,1435.0,58.0,0.0
Murray County, Minnesota,8529.0,8250.0,30.0,276.0,37.0,36.0,47.6,4443.0,2503.0,51983.0,28976.0,400.0,555.0,98600.0,1040.0,2294,1527,314,771.0,9.039746746394654,138.0,12.0,64.0,690.0,14.0,76.0,10.0,0.0
Nicollet County, Minnesota,33086.0,30971.0,806.0,1343.0,489.0,0.0,35.7,19467.0,7051.0,58640.0,28118.0,679.0,757.0,170400.0,1352.0,5853,7483,2163,3814.0,11.527534304539685,637.0,54.0,361.0,3046.0,411.0,321.0,27.0,0.0
Nobles County, Minnesota,21687.0,17563.0,864.0,5494.0,1249.0,7.0,36.6,11220.0,5333.0,50625.0,23515.0,508.0,627.0,106900.0,1069.0,5265,2708,514,3320.0,15.308710287268871,621.0,184.0,284.0,1931.0,281.0,1290.0,470.0,2.0
Norman County, Minnesota,6692.0,6238.0,34.0,309.0,27.0,12.0,45.4,3274.0,2090.0,50377.0,25314.0,388.0,527.0,83200.0,989.0,1836,1207,125,846.0,12.64196054991034,144.0,9.0,71.0,713.0,6.0,98.0,0.0,5.0
Olmsted County, Minnesota,148736.0,127301.0,7595.0,6820.0,8722.0,16.0,36.7,83619.0,32075.0,68023.0,35267.0,729.0,827.0,173000.0,1415.0,21915,35482,17508,13237.0,8.899661144578314,2040.0,173.0,1354.0,9298.0,2821.0,1320.0,549.0,0.0
Otter Tail County, Minnesota,57511.0,55151.0,705.0,1712.0,348.0,8.0,46.7,28949.0,17715.0,52365.0,28066.0,525.0,656.0,164900.0,1194.0,12740,12412,2983,5635.0,9.79812557597677,990.0,153.0,441.0,4919.0,413.0,222.0,37.0,6.0
